458;века;век;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#252.608#252.899
459;‘епир;‘епир;PROPN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#252.899#253.19
460;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#253.19#253.481
461;ќдвард;ќдвард;PROPN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#253.481#253.772
462;‘епир;‘епир;PROPN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#253.772#254.063
463;вот;вот;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#254.063#254.354
464;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#254.354#254.645
465;он;он;PRON;_;Case=Nom|Gender=Masc|Number=Sing|Person=3;_;_;_;@vap1969m-words#@vap1969m#254.645#254.936
466;один;один;PRON;_;Case=Nom|Gender=Masc|Number=Sing|;_;_;_;@vap1969m-words#@vap1969m#254.936#255.227
467;из;из;ADP;_;_;_;_;_;@vap1969m-words#@vap1969m#255.227#255.518
468;первых;первый;ADJ;_;Case=Gen|Degree=Pos|Number=Plur;_;_;_;@vap1969m-words#@vap1969m#255.518#255.809
469;про;про;ADP;_;_;_;_;_;@vap1969m-words#@vap1969m#255.809#256.1
470;это;это;PRON;_;Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#256.1#256.391
471;говорил;говорить;VERB;_;Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#256.391#256.682
472;внЯтно;внЯтно;ADV;_;Degree=Pos;_;_;_;@vap1969m-words#@vap1969m#256.682#256.973
473;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#256.973#257.264
474;мм;мм;INTJ;_;_;_;_;_;@vap1969m-words#@vap1969m#257.264#257.555
475;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#257.555#257.846
476;он;он;PRON;_;Case=Nom|Gender=Masc|Number=Sing|Person=3;_;_;_;@vap1969m-words#@vap1969m#257.846#258.137
477;изучал;изучать;VERB;_;Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#258.137#258.428
478;индейцев;индеец;NOUN;_;Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur;_;_;_;@vap1969m-words#@vap1969m#258.428#258.719
479;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#258.719#259.01
480;но;но;CCONJ;_;_;_;_;_;@vap1969m-words#@vap1969m#259.01#259.301
481;тут;тут;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#259.301#259.592
482;понЯтно;понЯтный;ADJ;_;Degree=Pos|Gender=Neut|Number=Sing|Variant=Short;_;_;_;@vap1969m-words#@vap1969m#259.592#259.883
483;что;что;SCONJ;_;_;_;_;_;@vap1969m-words#@vap1969m#259.883#260.174
484;если;если;SCONJ;_;_;_;_;_;@vap1969m-words#@vap1969m#260.174#260.465
485;мы;мы;PRON;_;Case=Nom|Number=Plur|Person=1;_;_;_;@vap1969m-words#@vap1969m#260.465#260.756
486;про;про;ADP;_;_;_;_;_;@vap1969m-words#@vap1969m#260.756#261.047
487;индейцев;индеец;NOUN;_;Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur;_;_;_;@vap1969m-words#@vap1969m#261.047#261.338
488;мало;мало;ADV;_;Degree=Pos;_;_;_;@vap1969m-words#@vap1969m#261.338#261.629
489;знаем;знать;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#261.629#261.92
490;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#261.92#262.211
491;мы;мы;PRON;_;Case=Nom|Number=Plur|Person=1;_;_;_;@vap1969m-words#@vap1969m#262.211#262.502
492;Языки;Язык;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur;_;_;_;@vap1969m-words#@vap1969m#262.502#262.793
493;их;они;PRON;_;Case=Acc|Number=Plur|Person=3;_;_;_;@vap1969m-words#@vap1969m#262.793#263.084
494;тоже;тоже;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#263.084#263.375
495;плохо;плохо;ADV;_;Degree=Pos;_;_;_;@vap1969m-words#@vap1969m#263.375#263.666
496;понимаем;понимать;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#263.666#263.976
497;прс...;прс...;X;_;_;_;_;_;@vap1969m-words#@vap1969m#263.982#264.298
498;про;про;ADP;_;_;_;_;_;@vap1969m-words#@vap1969m#264.298#264.614
499;самих;сам;ADJ;_;Case=Gen|Degree=Pos|Number=Plur;_;_;_;@vap1969m-words#@vap1969m#264.614#264.93
500;себЯ;себЯ;PRON;_;Case=Gen;_;_;_;@vap1969m-words#@vap1969m#264.93#265.246
501;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#265.246#265.562
502;не;не;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#265.562#265.878
503;так;так;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#265.878#266.194
504;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#266.194#266.51
505;кажетсЯ;казатьсЯ;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@vap1969m-words#@vap1969m#266.51#266.826
506;понЯтным;понЯтный;ADJ;_;Case=Ins|Degree=Pos|Gender=Neut|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#266.826#267.142
507;вроде;вроде;PART;_;Mood=Pot;_;_;_;@vap1969m-words#@vap1969m#267.142#267.458
508;свою;свой;DET;_;Case=Acc|Gender=Fem|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#267.458#267.774
509;культуру;культура;NOUN;_;Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#267.774#268.09
510;мы;мы;PRON;_;Case=Nom|Number=Plur|Person=1;_;_;_;@vap1969m-words#@vap1969m#268.09#268.406
511;знаем;знать;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#268.406#268.722
512;и;и;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#268.722#269.038
513;так;так;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#269.038#269.354
514;поэтому;поэтому;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#269.354#269.67
515;может;мочь;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#269.67#269.986
516;быть;быть;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#269.986#270.302
517;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#270.302#270.618
518;ну;ну;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#270.618#270.934
519;вот;вот;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#270.934#271.259
520;так;так;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#271.939#272.389
521;что;что;SCONJ;_;_;_;_;_;@vap1969m-words#@vap1969m#272.389#272.839
522;приходитсЯ;приходитьсЯ;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@vap1969m-words#@vap1969m#272.839#273.291
523;есть;быть;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#279.747#280.055
524;есть;быть;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#280.055#280.363
525;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#280.363#280.671
526;в;в;ADP;_;_;_;_;_;@vap1969m-words#@vap1969m#280.671#280.979
527;этом;этот;DET;_;Case=Loc|Gender=Masc|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#280.979#281.287
528;смысле;смысл;NOUN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#281.287#281.595
529;она;она;PRON;_;Case=Nom|Gender=Fem|Number=Sing|Person=3;_;_;_;@vap1969m-words#@vap1969m#281.595#281.903
530;есть;быть;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#281.903#282.211
531;везде;везде;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#282.211#282.519
532;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#282.519#282.827
533;всегда;всегда;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#282.827#283.135
534;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#283.135#283.443
535;у;у;ADP;_;_;_;_;_;@vap1969m-words#@vap1969m#283.443#283.751
536;всех;весь;DET;_;Case=Gen|Number=Plur;_;_;_;@vap1969m-words#@vap1969m#283.751#284.059
537;#одновременно#;#одновременно#;X;_;_;_;_;_;@vap1969m-words#@vap1969m#284.059#284.377
538;ну;ну;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#286.96#287.129
539;вот;вот;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#287.129#287.298
540;смотрите;смотреть;VERB;_;Aspect=Imp|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#287.298#287.467
541;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#287.467#287.636
542;вот;вот;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#287.636#287.805
543;у;у;ADP;_;_;_;_;_;@vap1969m-words#@vap1969m#287.805#287.974
544;нас;мы;PRON;_;Case=Gen|Number=Plur|Person=1;_;_;_;@vap1969m-words#@vap1969m#287.974#288.143
545;в;в;ADP;_;_;_;_;_;@vap1969m-words#@vap1969m#288.143#288.312
546;культу...;культура;NOUN;_;_;_;_;_;@vap1969m-words#@vap1969m#288.312#288.481
547;#одновременно#;#одновременно#;X;_;_;_;_;_;@vap1969m-words#@vap1969m#288.481#288.651
548;не;не;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#290.985#291.136
549;не;не;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#291.136#291.287
550;не;не;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#291.287#291.438
551;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#291.438#291.589
552;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#291.589#291.74
553;не;не;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#291.74#291.891
554;в;в;ADP;_;_;_;_;_;@vap1969m-words#@vap1969m#291.891#292.042
555;том;тот;DET;_;Case=Loc|Gender=Masc|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#292.042#292.193
556;смысле;смысл;NOUN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#292.193#292.348
557;не;не;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#293.227#293.418
558;не;не;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#293.418#293.609
559;не;не;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#293.609#293.8
560;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#293.8#293.991
561;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#293.991#294.182
562;не;не;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#294.182#294.373
563;в;в;ADP;_;_;_;_;_;@vap1969m-words#@vap1969m#294.373#294.564
564;том;тот;DET;_;Case=Loc|Gender=Masc|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#294.564#294.755
565;смысле;смысл;NOUN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#294.755#294.946
566;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#294.946#295.137
567;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#295.137#295.328
568;знаете;знать;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#295.328#295.519
569;когда;когда;SCONJ;_;_;_;_;_;@vap1969m-words#@vap1969m#295.519#295.71
570;говорЯт;говорить;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#295.71#295.901
571;давайте;давать;VERB;_;Aspect=Imp|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#295.901#296.092
572;учитьсЯ;учитьсЯ;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Mid;_;_;_;@vap1969m-words#@vap1969m#296.092#296.283
573;пить;пить;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#296.283#296.474
574;культурно;культурно;ADV;_;Degree=Pos;_;_;_;@vap1969m-words#@vap1969m#296.474#296.665
575;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#296.665#296.856
576;вот;вот;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#296.856#297.06
577;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#297.064#297.353
578;другой;другой;ADJ;_;Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#297.353#297.642
579;смысл;смысл;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#297.642#297.931
580;слова;слово;NOUN;_;Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#297.931#298.22
581;культура;культура;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#298.22#298.509
582;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#298.509#298.798
583;нет;нет;INTJ;_;_;_;_;_;@vap1969m-words#@vap1969m#298.798#299.089
584;здесь;здесь;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#299.409#299.657
585;культура;культура;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#299.657#299.905
586;это;это;PRON;_;_;_;_;_;@vap1969m-words#@vap1969m#299.905#300.153
587;такаЯ;такой;DET;_;Case=Nom|Gender=Fem|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#300.153#300.401
588;универсальнаЯ;универсальный;ADJ;_;Case=Nom|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#300.401#300.649
589;вещь;вещь;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#300.649#300.897
590;котораЯ;который;PRON;_;Case=Nom|Gender=Fem|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#300.897#301.145
591;есть;быть;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#301.145#301.393
592;у;у;ADP;_;_;_;_;_;@vap1969m-words#@vap1969m#301.393#301.641
593;всех;все;PRON;_;Animacy=Anim|Case=Gen|Number=Plur;_;_;_;@vap1969m-words#@vap1969m#301.641#301.889
594;а;а;CCONJ;_;_;_;_;_;@vap1969m-words#@vap1969m#301.889#302.137
595;именно;именно;CCONJ;_;_;_;_;_;@vap1969m-words#@vap1969m#302.137#302.385
596;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#302.385#302.633
597;мы;мы;PRON;_;Case=Nom|Number=Plur|Person=1;_;_;_;@vap1969m-words#@vap1969m#302.633#302.881
598;все;все;DET;_;Case=Nom|Number=Plur;_;_;_;@vap1969m-words#@vap1969m#302.881#303.129
599;с;с;ADP;_;_;_;_;_;@vap1969m-words#@vap1969m#303.129#303.377
600;вами;вы;PRON;_;Case=Ins|Number=Plur|Person=2;_;_;_;@vap1969m-words#@vap1969m#303.377#303.625
601;говорим;говорить;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#303.625#303.873
602;на;на;ADP;_;_;_;_;_;@vap1969m-words#@vap1969m#303.873#304.121
603;одном;один;NUM;_;Case=Loc|Gender=Masc;_;_;_;@vap1969m-words#@vap1969m#304.121#304.369
604;Языке;Язык;NOUN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#304.369#304.617
605;все-таки;все-таки;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#304.617#304.865
606;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#304.865#305.113
607;правильно;правильно;ADV;_;Degree=Pos;_;_;_;@vap1969m-words#@vap1969m#305.113#305.361
608;?;?;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#305.361#305.609
609;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#305.609#305.857
610;на;на;ADP;_;_;_;_;_;@vap1969m-words#@vap1969m#305.857#306.105
611;русском;русский;ADJ;_;Case=Loc|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#306.105#306.359
612;значит;значить;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#306.565#306.839
613;мы;мы;PRON;_;Case=Nom|Number=Plur|Person=1;_;_;_;@vap1969m-words#@vap1969m#307.231#307.515
614;друг;друг;NOUN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#307.515#307.799
615;друга;друг;NOUN;_;Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#307.799#308.083
616;понимаем;понимать;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#308.083#308.367
617;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#308.367#308.651
618;потому;потому;ADV;_;Degree=Pos;_;_;_;@vap1969m-words#@vap1969m#308.651#308.935
619;что;что;SCONJ;_;_;_;_;_;@vap1969m-words#@vap1969m#308.935#309.219
620;мы;мы;PRON;_;Case=Nom|Number=Plur|Person=1;_;_;_;@vap1969m-words#@vap1969m#309.219#309.503
621;знаем;знать;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#309.503#309.787
622;какие-то;какой-то;DET;_;Case=Acc|Number=Plur;_;_;_;@vap1969m-words#@vap1969m#309.787#310.071
623;вот;вот;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#310.071#310.355
624;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#310.355#310.639
625;базовые;базовый;ADJ;_;Case=Acc|Degree=Pos|Number=Plur;_;_;_;@vap1969m-words#@vap1969m#310.639#310.923
626;одни;один;DET;_;Case=Acc|Degree=Pos|Number=Plur;_;_;_;@vap1969m-words#@vap1969m#310.923#311.207
627;и;и;CCONJ;_;_;_;_;_;@vap1969m-words#@vap1969m#311.207#311.491
628;те;тот;DET;_;Case=Acc|Number=Plur;_;_;_;@vap1969m-words#@vap1969m#311.491#311.775
629;же;же;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#311.775#312.059
630;вещи;вещь;NOUN;_;Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur;_;_;_;@vap1969m-words#@vap1969m#312.059#312.343
631;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#312.343#312.627
632;вот;вот;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#312.627#312.911
633;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#312.911#313.195
634;и;и;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#313.195#313.479
635;есть;быть;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#313.479#313.765
636;культура;культура;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#313.864#314.348
637;носителей;носитель;NOUN;_;Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur;_;_;_;@vap1969m-words#@vap1969m#314.348#314.832
638;русского;русский;ADJ;_;Case=Gen|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#314.832#315.316
639;Языка;Язык;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#315.316#315.802
640;откуда;откуда;ADV;_;_;_;_;_;@is1983m-words#@is1983m#113.539#113.908
641;беретсЯ;братьсЯ;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@is1983m-words#@is1983m#113.908#114.277
642;весомость;весомость;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@is1983m-words#@is1983m#114.277#114.648
643;хотЯ;хотЯ;SCONJ;_;_;_;_;_;@is1983m-words#@is1983m#158.202#158.403
644;с;с;ADP;_;_;_;_;_;@is1983m-words#@is1983m#158.403#158.604
645;другой;другой;ADJ;_;Case=Gen|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;@is1983m-words#@is1983m#158.604#158.805
646;стороны;сторона;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;_;_;_;@is1983m-words#@is1983m#158.805#159.006
647;что;что;PRON;_;Case=Acc;_;_;_;@is1983m-words#@is1983m#279.605#279.773
648;значит;значить;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@is1983m-words#@is1983m#279.773#279.941
649;какаЯ;какой;DET;_;Case=Nom|Gender=Fem|Number=Sing;_;_;_;@is1983m-words#@is1983m#279.941#280.109
650;?;?;PUNCT;_;_;_;_;_;@is1983m-words#@is1983m#280.109#280.277
651;нет;нет;INTJ;_;_;_;_;_;@is1983m-words#@is1983m#288.583#288.845
652;/;/;PUNCT;_;_;_;_;_;@is1983m-words#@is1983m#288.845#289.107
653;может;мочь;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@is1983m-words#@is1983m#289.107#289.369
654;у;у;ADP;_;_;_;_;_;@is1983m-words#@is1983m#289.369#289.631
655;нас;мы;PRON;_;Case=Gen|Number=Plur|Person=1;_;_;_;@is1983m-words#@is1983m#289.631#289.893
656;культура;культура;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@is1983m-words#@is1983m#289.893#290.155
657;ээ;эээ;X;_;_;_;_;_;@is1983m-words#@is1983m#290.155#290.417
658;/;/;PUNCT;_;_;_;_;_;@is1983m-words#@is1983m#290.417#290.679
659;подзаборных;подзаборный;ADJ;_;Case=Gen|Degree=Pos|Number=Plur;_;_;_;@is1983m-words#@is1983m#290.679#290.941
660;пьЯниц;пьЯница;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur;_;_;_;@is1983m-words#@is1983m#290.941#291.203
661;/;/;PUNCT;_;_;_;_;_;@is1983m-words#@is1983m#291.203#291.465
662;мы;мы;PRON;_;Case=Nom|Number=Plur|Person=1;_;_;_;@is1983m-words#@is1983m#291.465#291.727
663;разговариваем;разговаривать;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@is1983m-words#@is1983m#291.727#291.992
664;так;так;ADV;_;Degree=Pos;_;_;_;@kaa1969m-words#@kaa1969m#10.647#10.897
665;друзьЯ;друг;NOUN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur;_;_;_;@kaa1969m-words#@kaa1969m#10.897#11.147
666;собираетсЯ;собиратьсЯ;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@kaa1969m-words#@kaa1969m#12.162#12.625
667;друзьЯ;друг;NOUN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur;_;_;_;@kaa1969m-words#@kaa1969m#12.723#12.962
668;/;/;PUNCT;_;_;_;_;_;@kaa1969m-words#@kaa1969m#12.962#13.201
669;а;а;CCONJ;_;_;_;_;_;@kaa1969m-words#@kaa1969m#13.201#13.44
670;вот;вот;PART;_;_;_;_;_;@kaa1969m-words#@kaa1969m#13.44#13.679
671;наконец;наконец;ADV;_;_;_;_;_;@kaa1969m-words#@kaa1969m#13.679#13.918
672;‚ладимир;‚ладимир;PROPN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@kaa1969m-words#@kaa1969m#13.918#14.157
673;ЏлунгЯн;ЏлунгЯн;PROPN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@kaa1969m-words#@kaa1969m#14.157#14.396
674;у;у;ADP;_;_;_;_;_;@kaa1969m-words#@kaa1969m#14.396#14.635
675;нас;мы;PRON;_;Case=Gen|Number=Plur|Person=1;_;_;_;@kaa1969m-words#@kaa1969m#14.635#14.874
676;в;в;ADP;_;_;_;_;_;@kaa1969m-words#@kaa1969m#14.874#15.113
677;гостЯх;гость;NOUN;_;Animacy=Anim|Case=Loc|Gender=Masc|Number=Plur;_;_;_;@kaa1969m-words#@kaa1969m#15.113#15.352
678;как;как;SCONJ;_;_;_;_;_;@kaa1969m-words#@kaa1969m#15.352#15.591
679;мы;мы;PRON;_;Case=Nom|Number=Plur|Person=1;_;_;_;@kaa1969m-words#@kaa1969m#15.591#15.83
680;/;/;PUNCT;_;_;_;_;_;@kaa1969m-words#@kaa1969m#15.83#16.069
681;ээ;эээ;INTJ;_;_;_;_;_;@kaa1969m-words#@kaa1969m#16.069#16.308
682;его;он;PRON;_;Case=Acc|Gender=Masc|Number=Sing|Person=3;_;_;_;@kaa1969m-words#@kaa1969m#16.308#16.547
683;уже;уже;ADV;_;_;_;_;_;@kaa1969m-words#@kaa1969m#16.547#16.786
